dates,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Cura̤ao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall_Islands,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Solomon_Islands,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_of_America,United_States_Virgin_Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
2020-03-24,0,1,0,0,0,0,0,0,0,0,1,9,0,0,1,2,0,0,78,0,0,0,0,0,0,1,0,35,0,0,0,0,0,0,0,6,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,11,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,32,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,122,4,2,0,0,601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0,1,0,3,0,1,3,0,1,9,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,543,0,0,0,11,19,0,0,0,3,0,0,0,0,7,0,0,0,0,76,0,271,0,0,0,0,0,0,0,0,1
2020-03-25,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,2,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9,143,2,1,0,0,743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,63,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,5,2,10,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,6,0,679,0,0,0,11,39,0,0,0,0,0,0,0,2,7,0,0,1,0,148,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,1,1,0,0,0,0,0,4,0,0,3,4,1,0,1,1,0,0,107,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,3,1,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,230,0,0,0,0,49,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,20,157,7,2,0,3,685,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,80,0,0,0,0,1,1,0,2,0,1,1,2,0,1,4,7,4,10,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,717,0,0,0,21,38,0,0,0,0,0,0,1,0,15,0,0,1,0,191,0,318,0,0,0,0,0,0,0,0,0
2020-03-27,0,2,4,0,0,0,0,0,1,0,2,18,1,0,0,0,0,0,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,1,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,365,0,0,0,0,55,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,144,4,10,0,1,660,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,78,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,2,17,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,8,0,813,0,0,0,22,31,0,0,0,1,0,0,0,1,16,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,1,1,4,1,0,0,0,4,0,0,1,16,0,0,0,0,0,0,128,0,0,0,0,0,0,2,0,20,0,1,0,0,0,0,0,4,1,0,0,0,1,3,2,0,0,0,0,1,1,0,2,0,1,11,0,0,10,0,6,0,0,0,0,0,0,0,0,0,3,297,0,0,1,0,72,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,139,2,3,0,5,971,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,112,0,0,1,0,0,1,0,2,0,2,0,1,0,0,0,23,0,16,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,5,0,862,0,0,0,31,57,0,0,0,0,0,0,1,0,17,0,0,3,0,288,0,252,0,0,1,0,0,0,0,0,0
2020-03-29,1,1,1,2,0,0,0,5,2,0,2,0,1,0,0,0,0,0,141,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,1,16,0,0,0,0,1,5,0,0,0,0,0,2,1,0,0,2,1,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,319,0,0,0,0,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,8,27,123,0,14,0,2,887,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,93,0,1,0,0,0,0,0,4,0,2,0,5,0,0,2,0,2,24,0,0,5,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0,1335,1,0,0,32,45,1,0,0,2,0,1,0,2,16,0,0,1,0,292,0,425,0,0,1,0,2,0,0,0,0
2020-03-30,0,1,3,2,0,0,0,2,0,0,2,18,0,0,0,0,0,0,149,0,0,0,0,0,0,3,0,22,0,0,1,9,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,5,2,7,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,291,0,0,0,0,66,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,4,8,117,0,10,0,1,758,0,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,132,0,0,0,2,0,3,0,2,0,5,0,3,0,0,0,10,4,19,0,1,11,1,0,0,0,0,3,0,0,0,3,0,0,1,0,0,2,0,0,0,6,0,838,0,1,0,35,58,0,3,0,2,0,0,1,0,23,0,0,2,3,212,0,444,0,0,0,0,0,0,0,0,0
2020-03-31,0,2,2,4,1,0,0,1,0,0,1,22,0,0,0,0,0,0,170,0,0,0,0,5,0,3,0,22,0,0,0,0,0,0,4,5,0,0,0,0,2,4,4,0,0,0,0,0,1,0,1,8,0,5,0,0,22,0,1,0,0,0,0,0,0,0,0,0,2,415,0,0,0,0,128,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,3,14,141,4,8,0,3,810,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,1,0,0,0,4,0,0,0,0,93,0,0,0,0,0,2,0,4,0,7,0,7,0,0,0,0,9,21,4,0,4,8,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,809,1,0,0,38,44,1,0,0,1,0,0,0,1,37,0,0,2,1,374,0,286,0,0,0,0,1,0,0,0,0
2020-04-01,0,2,4,1,1,0,0,4,0,0,1,20,1,0,0,1,0,2,208,0,0,0,0,1,0,1,0,23,0,0,0,2,0,0,0,23,0,0,0,0,4,7,4,0,2,0,0,0,2,0,1,7,1,13,0,0,9,0,5,0,0,0,1,0,0,0,0,0,4,497,0,0,0,0,149,0,0,6,0,0,1,0,0,0,0,1,0,0,0,4,0,6,21,138,4,17,0,1,839,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,3,8,2,0,0,0,4,0,1,0,0,175,0,0,0,0,1,2,0,2,1,1,0,0,0,0,13,18,2,20,2,1,25,7,0,0,0,0,2,0,6,0,0,0,0,0,0,0,2,0,0,2,3,0,909,0,0,0,45,57,0,0,0,2,0,0,0,1,46,0,0,4,0,403,1,452,0,1,0,0,0,0,0,0,0
2020-04-02,0,0,23,0,0,0,0,3,0,0,1,18,0,0,0,0,0,0,233,0,0,0,0,1,0,0,1,42,0,0,2,0,0,0,0,16,0,0,0,0,4,6,2,0,0,0,1,0,0,0,1,8,2,14,0,0,6,71,6,1,0,0,1,0,0,0,0,0,0,505,0,0,0,0,140,0,0,1,0,0,1,0,0,0,0,0,0,0,8,1,0,12,13,124,4,14,0,4,727,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,134,0,0,0,2,0,0,0,4,0,5,0,6,0,0,0,0,10,27,3,0,16,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,4,0,895,1,0,0,48,60,0,0,0,3,0,1,2,3,63,0,0,3,2,672,0,996,0,1,0,0,0,0,0,0,0
2020-04-03,1,1,25,2,0,0,0,4,1,0,5,12,0,1,0,0,0,2,219,0,0,0,0,1,0,3,0,40,0,0,0,1,0,0,1,22,0,0,0,0,2,4,1,0,0,0,0,1,0,0,0,5,2,19,0,0,3,41,6,1,0,0,6,0,0,0,0,0,2,471,0,0,0,0,145,0,0,3,0,0,0,0,0,0,0,2,0,0,4,5,2,6,11,134,0,13,1,8,760,2,8,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1,1,0,0,5,0,3,0,0,0,2,8,3,0,0,0,7,0,0,0,0,166,0,0,0,0,0,0,1,10,0,4,0,2,0,0,17,11,14,22,1,1,9,6,0,0,0,0,2,0,4,0,0,0,0,1,1,0,1,0,0,0,5,0,891,1,0,0,53,54,0,0,0,4,0,0,0,5,79,0,0,3,0,657,0,947,0,2,0,0,0,0,0,1,0
2020-04-04,0,1,22,1,0,0,0,6,3,0,2,10,0,2,0,2,0,0,236,0,0,0,0,1,0,2,0,58,0,0,4,0,0,0,1,25,0,0,0,0,4,4,2,0,1,0,0,1,0,0,0,9,3,16,0,0,8,0,8,0,0,0,1,0,0,0,0,0,1,2003,0,0,0,0,141,0,0,6,0,0,0,0,1,0,0,0,0,0,1,6,0,12,10,158,2,22,0,9,764,0,4,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,13,1,0,0,0,3,0,0,0,0,148,0,0,0,0,2,1,0,2,0,0,0,5,0,0,10,29,14,37,3,0,39,4,0,0,0,0,2,0,4,1,26,0,0,1,1,0,4,0,0,2,3,0,848,1,0,0,70,54,0,0,0,1,0,0,1,0,69,0,0,5,2,736,0,1061,0,0,0,0,0,0,0,0,0
2020-04-05,2,1,25,1,0,0,0,5,0,0,6,18,0,0,0,0,0,0,271,0,0,0,0,1,0,3,0,60,0,0,3,0,0,0,1,62,0,0,0,0,5,3,6,0,2,0,1,4,0,0,0,6,0,22,0,0,0,52,5,1,0,0,1,0,0,0,0,0,5,1053,0,0,0,1,184,0,0,9,0,0,1,0,0,0,0,0,0,0,0,2,0,9,7,151,5,17,0,5,681,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,10,3,0,0,0,16,0,0,0,0,164,0,0,0,3,0,5,0,6,1,10,0,4,0,0,10,8,8,20,3,0,8,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,2,6,0,782,0,0,0,80,49,0,0,0,3,0,1,0,1,76,0,0,4,0,756,0,1166,0,0,0,0,0,0,0,0,0
2020-04-06,0,3,0,0,0,0,0,2,0,0,5,18,0,1,0,4,0,4,247,0,0,0,0,0,0,0,0,73,0,0,3,2,0,0,0,17,0,0,0,0,7,2,7,0,0,0,0,3,2,0,0,8,2,18,0,0,0,0,7,0,0,0,2,0,1,0,0,0,2,518,0,0,0,1,92,1,0,5,0,0,0,1,1,0,0,0,0,0,7,4,0,32,11,136,3,21,0,6,527,0,3,0,0,1,0,0,0,3,0,0,1,0,2,0,0,4,5,0,0,4,0,0,0,0,0,0,19,3,0,0,0,5,0,0,0,0,115,0,0,0,2,1,1,0,8,0,5,0,5,0,0,12,8,15,29,0,1,7,2,0,0,0,0,0,0,4,0,12,0,0,1,0,0,6,0,0,2,3,0,737,0,0,0,70,50,0,0,0,3,0,0,0,3,73,1,0,6,1,599,0,1338,0,1,0,0,0,0,0,0,0
2020-04-07,4,1,43,4,0,0,0,2,1,0,3,16,2,1,0,5,1,5,257,1,1,0,0,1,0,7,0,54,0,0,2,0,0,0,0,62,0,0,0,0,3,0,3,0,0,0,1,1,1,0,0,11,0,8,0,0,18,19,7,0,0,0,4,0,0,0,0,0,0,832,0,0,0,0,173,0,0,6,0,0,0,1,0,0,0,0,1,0,0,9,2,5,12,133,0,16,0,7,636,0,7,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,15,4,0,0,0,12,0,0,0,0,101,0,0,0,0,0,3,0,1,0,4,0,8,0,2,10,11,13,16,3,0,9,2,0,0,0,0,0,0,3,0,7,0,0,0,4,2,2,0,0,1,6,0,748,1,0,1,85,53,0,0,0,1,0,0,2,0,75,0,0,7,0,567,0,1201,1,1,0,0,0,0,0,0,0
2020-04-08,3,0,21,1,0,0,0,7,0,0,3,23,1,0,1,3,1,0,277,0,0,2,0,3,0,4,0,67,0,0,1,1,0,0,0,52,0,0,0,0,6,2,11,0,0,0,0,2,2,0,0,10,2,16,0,0,12,0,9,1,0,0,2,0,1,0,0,0,7,1417,0,0,0,1,254,0,0,2,0,0,0,0,1,0,0,1,0,0,0,11,0,35,19,121,1,36,0,8,604,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,1,3,0,1,1,0,1,0,0,0,0,31,3,0,0,0,8,0,2,0,0,234,0,0,0,1,1,6,1,10,0,4,0,1,0,0,9,19,22,34,2,2,25,11,0,0,0,0,2,0,0,0,3,0,0,0,2,0,6,0,0,1,8,0,757,0,0,0,90,57,0,0,0,3,0,0,0,1,76,0,0,7,1,1105,0,1286,0,0,1,0,4,0,0,0,1
2020-04-09,1,0,11,2,0,0,2,7,2,0,5,30,0,1,0,1,1,0,322,0,0,0,0,1,0,3,0,114,0,0,1,1,0,0,1,56,0,0,0,0,5,2,4,0,0,0,0,1,1,0,0,11,0,15,1,0,0,51,9,1,0,0,3,0,0,0,0,0,6,540,0,0,0,0,246,1,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,20,40,117,4,25,0,8,540,0,4,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,1,0,0,0,16,6,0,0,0,5,0,0,0,0,147,0,0,0,0,0,3,0,11,0,5,0,4,0,0,15,21,30,35,1,0,27,18,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,1,5,4,0,735,1,0,0,84,44,0,0,0,2,0,0,0,1,87,0,0,5,0,1030,0,1895,0,1,0,0,0,0,0,0,1
2020-04-10,0,1,30,2,0,0,0,7,1,0,2,22,1,1,1,6,0,0,272,0,0,1,0,3,0,1,0,133,0,0,0,0,0,0,0,60,0,0,0,0,9,1,5,0,0,1,0,1,3,0,1,13,0,19,0,0,20,30,15,0,0,0,0,0,0,0,0,0,2,1339,0,0,0,0,266,0,0,3,0,0,0,0,1,0,0,1,1,0,1,11,0,30,26,122,1,28,0,8,612,1,3,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,6,0,0,2,0,1,1,0,0,0,33,1,1,0,0,9,0,0,0,0,148,0,0,0,0,1,0,0,8,1,3,1,4,0,0,14,0,15,29,9,0,20,18,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,4,0,743,0,0,0,133,49,0,0,0,1,0,0,0,1,96,0,0,12,2,1116,0,1925,0,0,0,0,0,0,0,0,0
2020-04-11,0,0,21,0,0,0,0,12,0,0,4,24,1,1,0,3,1,6,302,0,0,1,0,1,0,1,0,141,0,0,1,0,0,0,0,70,0,0,0,0,8,4,14,0,0,0,0,1,0,0,0,7,0,10,1,0,0,25,17,1,0,0,0,0,0,0,0,0,6,987,0,0,0,0,171,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,1,40,21,125,2,24,0,9,570,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,3,0,0,0,0,0,2,20,0,0,0,0,5,0,0,0,0,115,0,3,0,0,0,2,0,4,0,11,0,3,0,1,17,44,7,26,6,0,28,12,0,0,0,0,0,0,5,0,6,0,0,0,1,0,2,0,0,6,3,0,666,0,0,0,86,44,0,0,0,2,0,0,0,0,98,0,0,4,6,1122,2,1931,0,0,0,0,2,0,0,1,0
2020-04-12,3,0,19,2,0,0,0,3,2,0,3,18,1,0,0,4,0,4,284,1,0,0,0,1,0,0,0,115,0,0,3,0,0,0,0,69,0,0,0,0,8,0,11,0,0,0,1,0,1,0,0,10,0,13,0,0,8,18,11,0,0,0,0,0,1,0,0,0,1,635,0,0,0,0,129,2,0,3,0,0,1,0,1,0,0,0,0,0,1,14,1,34,46,117,4,33,0,8,619,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,8,0,1,3,0,0,1,0,0,0,39,1,0,0,1,3,0,0,0,0,132,0,0,0,0,3,2,0,6,1,11,0,8,0,0,31,50,27,35,3,1,25,24,0,0,0,0,1,0,7,0,3,0,0,1,0,0,5,0,0,1,3,0,672,0,0,0,90,35,0,1,0,3,0,0,0,3,95,0,0,10,0,843,0,1920,0,0,0,0,0,0,0,0,0
2020-04-13,3,0,18,1,0,0,0,0,1,0,2,13,0,0,0,5,0,3,265,0,0,0,0,4,0,1,0,68,0,0,1,0,0,0,0,74,0,0,0,0,7,2,20,0,0,0,0,2,2,0,1,9,0,13,0,0,47,18,13,0,0,0,1,0,0,0,0,0,7,560,0,0,0,0,126,0,0,5,0,0,0,0,0,0,0,0,0,0,1,10,0,35,26,111,2,14,0,6,431,0,4,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,4,0,0,3,0,0,0,0,0,0,40,3,0,0,1,7,0,1,0,0,94,0,1,0,1,0,0,0,5,0,5,0,5,0,0,12,18,24,34,2,0,24,18,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,0,1,0,3,0,626,0,0,0,102,34,0,0,0,2,0,0,0,3,97,0,0,10,5,657,0,1928,0,0,1,0,0,0,0,0,0
2020-04-14,2,0,20,0,0,0,0,13,0,0,0,18,1,0,1,7,0,3,277,0,0,0,0,3,0,0,0,99,0,0,3,8,0,0,0,60,0,0,0,0,2,0,9,0,0,0,2,2,3,0,1,5,0,12,0,0,4,22,5,0,0,0,3,0,0,0,0,0,3,572,0,0,0,0,170,0,0,1,0,0,0,2,0,0,0,0,1,0,0,13,0,31,60,98,0,31,1,6,564,0,7,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,23,3,0,0,0,6,0,0,0,0,86,0,4,0,1,0,4,0,11,0,3,0,8,0,0,12,20,13,31,1,0,12,22,0,0,0,0,1,0,8,0,5,0,0,1,0,0,2,0,0,2,5,0,544,0,2,0,97,37,0,0,0,1,0,0,0,3,98,0,0,5,0,724,0,1528,0,0,0,0,0,0,0,0,0
2020-04-15,2,1,13,2,0,0,0,6,2,0,0,16,1,0,0,4,0,4,261,0,0,1,0,1,0,2,0,105,0,0,3,1,0,0,5,89,0,0,0,0,10,1,3,0,0,0,0,6,0,0,0,18,1,14,0,0,6,14,14,0,0,0,3,0,0,0,0,0,5,762,0,0,0,0,285,0,0,2,0,0,0,0,0,0,0,0,0,0,1,12,0,38,10,94,1,41,0,9,604,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,36,5,0,0,0,1,0,0,0,0,122,0,0,0,1,0,6,0,13,0,11,0,7,0,1,0,0,18,32,0,0,26,28,0,0,0,0,0,0,6,0,9,0,0,1,0,0,1,0,0,0,3,0,587,0,1,0,84,37,0,0,0,2,0,0,0,0,107,0,0,10,3,1076,0,1504,0,1,0,0,0,0,0,0,0
2020-04-16,4,1,10,2,0,0,0,7,2,1,2,9,0,0,0,10,1,3,280,0,0,0,0,0,0,1,0,204,0,0,1,0,0,0,2,131,0,0,0,0,2,0,15,0,0,0,0,3,3,0,0,5,1,10,0,0,6,19,5,0,0,0,4,0,0,0,0,0,8,1438,0,0,0,0,315,0,0,1,0,0,0,0,1,1,0,0,0,0,5,8,0,37,27,92,1,38,0,8,578,1,17,2,0,0,1,1,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,3,0,0,0,0,74,5,0,0,0,1,0,0,0,0,189,0,0,0,0,1,1,0,3,0,21,0,1,0,1,37,27,23,32,3,0,28,34,0,0,0,0,0,0,4,0,5,0,0,0,0,4,5,0,3,7,4,0,605,0,0,0,92,38,0,0,0,3,0,0,0,1,115,0,0,7,5,880,1,2395,0,0,0,0,0,0,0,0,0
2020-04-17,1,1,12,1,0,0,0,7,0,1,0,17,2,0,0,15,0,4,246,0,0,0,0,1,0,1,0,204,0,0,2,4,0,0,0,94,0,0,0,0,11,0,4,0,0,1,0,1,3,0,0,3,1,12,0,0,7,15,13,0,0,0,1,1,0,0,0,0,3,753,0,0,0,0,299,0,0,3,0,0,0,0,1,0,0,0,0,0,4,14,0,23,24,89,0,42,2,13,525,0,12,1,0,1,1,2,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,43,8,0,0,1,5,0,0,0,0,181,0,2,0,1,0,1,0,6,1,7,0,8,0,0,24,0,28,30,0,0,15,41,0,0,0,0,2,0,4,0,4,0,0,0,0,2,0,0,0,14,1,0,552,0,0,0,115,36,0,0,0,1,0,2,0,2,125,0,0,10,2,1036,0,6409,0,1,0,0,0,0,0,0,0
2020-04-18,0,0,16,1,0,0,0,7,1,0,4,21,0,1,0,9,0,3,205,0,0,0,0,2,0,2,0,188,0,0,3,0,0,0,4,202,0,0,0,0,11,0,13,0,1,0,0,1,4,0,0,4,0,15,0,0,4,18,9,1,0,0,2,0,0,0,0,0,7,760,0,0,0,0,242,0,0,0,0,0,0,2,1,0,0,0,0,0,6,16,0,43,15,73,1,44,0,7,575,0,6,3,0,2,0,1,1,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,37,2,0,0,0,4,0,1,0,0,144,0,0,0,3,0,3,0,0,1,8,0,6,0,0,46,25,18,28,0,1,13,40,0,0,0,0,0,0,5,1,7,0,0,1,0,1,5,0,0,2,2,0,486,0,5,0,111,30,0,0,0,0,0,0,0,0,126,0,0,8,2,913,1,2018,1,0,0,0,0,0,0,0,0
2020-04-19,3,0,3,0,0,0,0,7,1,0,3,12,3,0,0,7,0,2,208,0,0,0,0,0,0,2,0,217,0,0,0,0,0,0,0,96,0,0,0,0,10,0,9,0,0,0,0,3,1,0,0,8,2,10,0,0,17,35,19,0,0,0,0,0,0,0,0,0,8,636,0,0,0,1,184,1,0,0,0,0,0,0,0,2,0,0,0,0,5,17,1,27,47,87,1,41,0,9,480,0,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,60,4,0,0,0,1,0,0,0,0,142,0,0,0,1,0,0,0,12,0,16,0,6,0,0,0,10,15,30,0,0,17,48,0,0,0,0,1,0,5,0,7,0,0,0,0,2,4,0,2,2,2,0,503,0,0,0,83,20,0,0,0,0,0,0,0,0,121,0,0,8,4,1105,0,2438,1,0,1,0,0,0,0,0,0
2020-04-20,0,0,8,1,0,0,1,3,0,0,0,9,1,0,0,10,0,2,190,0,0,0,0,1,0,0,0,206,1,0,2,4,1,0,0,160,0,0,0,0,7,0,13,0,0,0,3,8,2,0,0,7,0,9,0,0,9,18,15,0,0,0,2,0,0,0,0,0,4,395,0,0,0,0,110,0,0,5,0,0,0,0,0,0,0,1,0,0,0,10,0,36,8,91,0,39,0,11,433,0,10,1,0,0,2,2,2,2,0,0,0,0,1,0,0,3,1,0,0,1,0,1,0,0,0,0,104,7,0,0,0,5,0,0,0,0,83,0,1,0,1,8,2,0,6,1,17,0,5,0,0,48,12,13,27,0,1,17,44,0,0,0,0,0,0,6,0,5,0,0,0,0,1,4,0,0,2,2,0,435,0,2,0,86,37,1,0,0,0,0,0,0,1,127,0,0,10,2,432,2,1776,0,0,0,0,0,0,0,1,0
2020-04-21,3,0,9,0,0,0,0,4,2,0,1,10,0,0,0,9,0,4,206,0,0,0,0,1,0,3,0,115,0,0,0,0,0,0,21,105,0,0,0,0,6,0,13,0,0,1,1,0,2,0,0,8,0,9,0,0,9,33,11,0,0,0,0,0,0,0,0,0,4,544,0,0,0,0,194,0,0,6,0,0,0,0,0,2,0,0,0,0,0,14,1,47,26,88,1,77,0,8,454,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,36,3,0,0,0,1,0,0,0,0,67,0,1,1,0,0,3,0,0,1,21,0,6,0,0,52,19,20,21,0,0,17,51,0,0,0,0,0,0,6,2,3,0,0,0,1,1,0,0,1,4,1,0,400,0,0,0,87,33,0,0,0,1,0,0,0,0,123,0,0,10,3,570,3,1801,0,1,0,0,0,0,0,0,0
